Graph nr,Original nodes,Reduced nodes,Node compr. rate,Original edges,Reduced edges,Edge compr. rate 
2097,86,86,0.0,2348,2348,0.0
2098,86,86,0.0,2392,2392,0.0
2099,89,89,0.0,2390,2390,0.0
2100,134,134,0.0,5448,5448,0.0
2101,114,114,0.0,4066,4066,0.0
2102,104,104,0.0,3410,3410,0.0
2103,92,92,0.0,2628,2628,0.0
2104,127,127,0.0,4784,4784,0.0
2105,94,94,0.0,2734,2734,0.0
2106,109,109,0.0,3616,3616,0.0
2107,111,111,0.0,3682,3682,0.0
2108,128,128,0.0,4850,4850,0.0
2109,125,125,0.0,4818,4818,0.0
2110,83,83,0.0,2096,2096,0.0
2111,125,125,0.0,4750,4750,0.0
2112,91,91,0.0,2388,2388,0.0
2113,111,111,0.0,3620,3620,0.0
2114,109,109,0.0,3408,3408,0.0
2115,150,150,0.0,6678,6678,0.0
2116,115,115,0.0,3888,3888,0.0
2117,105,105,0.0,3350,3350,0.0
2118,122,122,0.0,4404,4404,0.0
2119,139,139,0.0,5670,5670,0.0
2120,128,128,0.0,4930,4930,0.0
2121,100,100,0.0,3178,3178,0.0
2122,115,115,0.0,4022,4022,0.0
2123,141,141,0.0,5950,5950,0.0
2124,137,137,0.0,5612,5612,0.0
2125,100,100,0.0,3080,3080,0.0
2126,107,107,0.0,3556,3556,0.0
2127,144,144,0.0,6226,6226,0.0
2128,89,89,0.0,2520,2520,0.0
2129,86,86,0.0,2246,2246,0.0
2130,92,92,0.0,2528,2528,0.0
2131,118,118,0.0,4244,4244,0.0
2132,158,158,0.0,7756,7756,0.0
2133,136,136,0.0,5620,5620,0.0
2134,91,91,0.0,2482,2482,0.0
2135,153,153,0.0,7012,7012,0.0
2136,95,95,0.0,2688,2688,0.0
2137,98,98,0.0,3028,3028,0.0
2138,92,92,0.0,2722,2722,0.0
2139,108,108,0.0,3756,3756,0.0
2140,147,147,0.0,6510,6510,0.0
2141,106,106,0.0,3470,3470,0.0
2142,119,119,0.0,4176,4176,0.0
2143,121,121,0.0,4554,4554,0.0
2144,104,104,0.0,3282,3282,0.0
2145,155,155,0.0,7266,7266,0.0
2146,89,89,0.0,2316,2316,0.0
2147,104,104,0.0,3308,3308,0.0
2148,114,114,0.0,4010,4010,0.0
2149,116,116,0.0,4092,4092,0.0
2150,130,130,0.0,4944,4944,0.0
2151,97,97,0.0,2908,2908,0.0
2152,131,131,0.0,5256,5256,0.0
2153,98,98,0.0,2936,2936,0.0
2154,118,118,0.0,4120,4120,0.0
2155,116,116,0.0,4104,4104,0.0
2156,104,104,0.0,3394,3394,0.0
2157,123,123,0.0,4636,4636,0.0
2158,107,107,0.0,3414,3414,0.0
2159,71,71,0.0,1546,1546,0.0
2160,106,106,0.0,3406,3406,0.0
2161,129,129,0.0,4998,4998,0.0
2162,100,100,0.0,3172,3172,0.0
2163,108,108,0.0,3610,3610,0.0
2164,96,96,0.0,2866,2866,0.0
2165,128,128,0.0,5000,5000,0.0
2166,98,98,0.0,2912,2912,0.0
2167,128,128,0.0,4924,4924,0.0
2168,123,123,0.0,4762,4762,0.0
2169,110,110,0.0,3724,3724,0.0
2170,117,117,0.0,4120,4120,0.0
2171,133,133,0.0,5374,5374,0.0
2172,148,148,0.0,6472,6472,0.0
2173,105,105,0.0,3392,3392,0.0
2174,125,125,0.0,4802,4802,0.0
2175,118,118,0.0,4234,4234,0.0
2176,117,117,0.0,4180,4180,0.0
2177,93,93,0.0,2596,2596,0.0
2178,102,102,0.0,3060,3060,0.0
2179,136,136,0.0,5586,5586,0.0
2180,136,136,0.0,5578,5578,0.0
2181,130,130,0.0,5082,5082,0.0
2182,119,119,0.0,4334,4334,0.0
2183,131,131,0.0,5222,5222,0.0
2184,98,98,0.0,2878,2878,0.0
2185,120,120,0.0,4364,4364,0.0
2186,88,88,0.0,2372,2372,0.0
2187,110,110,0.0,3688,3688,0.0
2188,156,156,0.0,7202,7202,0.0
2189,146,146,0.0,6482,6482,0.0
2190,117,117,0.0,3990,3990,0.0
2191,74,74,0.0,1666,1666,0.0
2192,102,102,0.0,3108,3108,0.0
2193,93,93,0.0,2678,2678,0.0
2194,138,138,0.0,5726,5726,0.0
2195,126,126,0.0,4700,4700,0.0
2196,121,121,0.0,4438,4438,0.0
2197,109,109,0.0,3558,3558,0.0
2198,126,126,0.0,4950,4950,0.0
2199,149,149,0.0,6568,6568,0.0
2200,103,103,0.0,3262,3262,0.0
2201,126,126,0.0,4724,4724,0.0
2202,108,108,0.0,3492,3492,0.0
2203,140,140,0.0,5924,5924,0.0
2204,167,167,0.0,8390,8390,0.0
2205,124,124,0.0,4608,4608,0.0
2206,122,122,0.0,4678,4678,0.0
2207,132,132,0.0,5042,5042,0.0
2208,112,112,0.0,3716,3716,0.0
2209,146,146,0.0,6476,6476,0.0
2210,159,159,0.0,7362,7362,0.0
2211,130,130,0.0,5138,5138,0.0
2212,118,118,0.0,4278,4278,0.0
2213,122,122,0.0,4498,4498,0.0
2214,98,98,0.0,3054,3054,0.0
2215,114,114,0.0,3934,3934,0.0
2216,87,87,0.0,2270,2270,0.0
2217,124,124,0.0,4604,4604,0.0
2218,88,88,0.0,2410,2410,0.0
2219,115,115,0.0,4018,4018,0.0
2220,110,110,0.0,3632,3632,0.0
2221,124,124,0.0,4572,4572,0.0
2222,143,143,0.0,6218,6218,0.0
2223,129,129,0.0,5094,5094,0.0
2224,125,125,0.0,4736,4736,0.0
2225,97,97,0.0,2850,2850,0.0
2226,86,86,0.0,2186,2186,0.0
2227,135,135,0.0,5414,5414,0.0
2228,131,131,0.0,5374,5374,0.0
2229,151,151,0.0,6594,6594,0.0
2230,97,97,0.0,2810,2810,0.0
2231,126,126,0.0,4764,4764,0.0
2232,108,108,0.0,3512,3512,0.0
2233,91,91,0.0,2588,2588,0.0
2234,121,121,0.0,4388,4388,0.0
2235,126,126,0.0,4880,4880,0.0
2236,138,138,0.0,5644,5644,0.0
2237,129,129,0.0,5056,5056,0.0
2238,130,130,0.0,5010,5010,0.0
2239,125,125,0.0,4642,4642,0.0
2240,155,155,0.0,7368,7368,0.0
2241,135,135,0.0,5434,5434,0.0
2242,125,125,0.0,4660,4660,0.0
2243,154,154,0.0,7228,7228,0.0
2244,121,121,0.0,4578,4578,0.0
2245,105,105,0.0,3294,3294,0.0
2246,87,87,0.0,2316,2316,0.0
2247,99,99,0.0,2900,2900,0.0
2248,118,118,0.0,4170,4170,0.0
2249,100,100,0.0,2972,2972,0.0
2250,120,120,0.0,4544,4544,0.0
2251,129,129,0.0,4960,4960,0.0
2252,106,106,0.0,3358,3358,0.0
2253,98,98,0.0,3034,3034,0.0
2254,96,96,0.0,2898,2898,0.0
2255,142,142,0.0,6156,6156,0.0
2256,105,105,0.0,3342,3342,0.0
2257,143,143,0.0,6190,6190,0.0
2258,112,112,0.0,3942,3942,0.0
2259,157,157,0.0,7306,7306,0.0
2260,96,96,0.0,2870,2870,0.0
2261,107,107,0.0,3526,3526,0.0
2262,171,171,0.0,8696,8696,0.0
2263,102,102,0.0,3158,3158,0.0
2264,98,98,0.0,3102,3102,0.0
2265,102,102,0.0,3220,3220,0.0
2266,108,108,0.0,3556,3556,0.0
2267,106,106,0.0,3496,3496,0.0
2268,94,94,0.0,2674,2674,0.0
2269,139,139,0.0,5812,5812,0.0
2270,126,126,0.0,4724,4724,0.0
2271,131,131,0.0,5238,5238,0.0
2272,117,117,0.0,4174,4174,0.0
2273,133,133,0.0,5502,5502,0.0
2274,134,134,0.0,5246,5246,0.0
2275,114,114,0.0,3946,3946,0.0
2276,108,108,0.0,3476,3476,0.0
2277,122,122,0.0,4482,4482,0.0
2278,136,136,0.0,5498,5498,0.0
2279,139,139,0.0,5796,5796,0.0
2280,121,121,0.0,4594,4594,0.0
2281,123,123,0.0,4712,4712,0.0
2282,136,136,0.0,5460,5460,0.0
2283,143,143,0.0,6092,6092,0.0
2284,88,88,0.0,2292,2292,0.0
2285,131,131,0.0,5354,5354,0.0
2286,133,133,0.0,5454,5454,0.0
2287,92,92,0.0,2610,2610,0.0
2288,87,87,0.0,2434,2434,0.0
2289,118,118,0.0,4352,4352,0.0
2290,95,95,0.0,2766,2766,0.0
2291,103,103,0.0,3334,3334,0.0
2292,112,112,0.0,3744,3744,0.0
2293,120,120,0.0,4440,4440,0.0
2294,109,109,0.0,3708,3708,0.0
2295,102,102,0.0,3240,3240,0.0
2296,111,111,0.0,3822,3822,0.0
2297,161,161,0.0,7684,7684,0.0
2298,121,121,0.0,4362,4362,0.0
2299,85,85,0.0,2222,2222,0.0
2300,159,159,0.0,7442,7442,0.0
2301,74,74,0.0,1700,1700,0.0
2302,166,166,0.0,8198,8198,0.0
2303,132,132,0.0,5324,5324,0.0
2304,126,126,0.0,4734,4734,0.0
2305,135,135,0.0,5562,5562,0.0
2306,158,158,0.0,7544,7544,0.0
2307,93,93,0.0,2584,2584,0.0
2308,107,107,0.0,3424,3424,0.0
2309,103,103,0.0,3196,3196,0.0
2310,160,160,0.0,7756,7756,0.0
2311,101,101,0.0,3180,3180,0.0
2312,138,138,0.0,5626,5626,0.0
2313,124,124,0.0,4496,4496,0.0
2314,123,123,0.0,4664,4664,0.0
2315,101,101,0.0,3162,3162,0.0
2316,101,101,0.0,3090,3090,0.0
2317,128,128,0.0,4964,4964,0.0
2318,163,163,0.0,7770,7770,0.0
2319,142,142,0.0,6296,6296,0.0
2320,143,143,0.0,6254,6254,0.0
2321,113,113,0.0,3924,3924,0.0
2322,101,101,0.0,3120,3120,0.0
2323,86,86,0.0,2352,2352,0.0
2324,109,109,0.0,3560,3560,0.0
2325,95,95,0.0,2786,2786,0.0
2326,102,102,0.0,3290,3290,0.0
2327,128,128,0.0,5060,5060,0.0
2328,122,122,0.0,4698,4698,0.0
2329,101,101,0.0,3120,3120,0.0
2330,98,98,0.0,2912,2912,0.0
2331,132,132,0.0,5346,5346,0.0
2332,149,149,0.0,6760,6760,0.0
2333,124,124,0.0,4620,4620,0.0
2334,84,84,0.0,2200,2200,0.0
2335,101,101,0.0,3222,3222,0.0
2336,91,91,0.0,2484,2484,0.0
2337,143,143,0.0,6130,6130,0.0
2338,107,107,0.0,3514,3514,0.0
2339,78,78,0.0,1846,1846,0.0
2340,94,94,0.0,2626,2626,0.0
2341,80,80,0.0,2036,2036,0.0
2342,95,95,0.0,2996,2996,0.0
2343,148,148,0.0,6366,6366,0.0
2344,110,110,0.0,3664,3664,0.0
2345,124,124,0.0,4498,4498,0.0
2346,125,125,0.0,4688,4688,0.0
2347,134,134,0.0,5372,5372,0.0
2348,86,86,0.0,2268,2268,0.0
2349,108,108,0.0,3530,3530,0.0
2350,126,126,0.0,4770,4770,0.0
2351,166,166,0.0,8432,8432,0.0
2352,86,86,0.0,2254,2254,0.0
2353,108,108,0.0,3532,3532,0.0
2354,156,156,0.0,7412,7412,0.0
2355,114,114,0.0,4084,4084,0.0
2356,123,123,0.0,4586,4586,0.0
2357,80,80,0.0,2012,2012,0.0
2358,97,97,0.0,2924,2924,0.0
2359,145,145,0.0,6300,6300,0.0
2360,139,139,0.0,5764,5764,0.0
2361,96,96,0.0,2812,2812,0.0
2362,114,114,0.0,3884,3884,0.0
2363,101,101,0.0,3084,3084,0.0
2364,139,139,0.0,5776,5776,0.0
2365,122,122,0.0,4608,4608,0.0
2366,116,116,0.0,4166,4166,0.0
2367,125,125,0.0,4702,4702,0.0
2368,115,115,0.0,3860,3860,0.0
2369,151,151,0.0,6688,6688,0.0
2370,171,171,0.0,8668,8668,0.0
2371,96,96,0.0,2938,2938,0.0
2372,109,109,0.0,3746,3746,0.0
2373,115,115,0.0,3984,3984,0.0
2374,103,103,0.0,3280,3280,0.0
2375,105,105,0.0,3546,3546,0.0
2376,98,98,0.0,2904,2904,0.0
2377,107,107,0.0,3508,3508,0.0
2378,146,146,0.0,6418,6418,0.0
2379,95,95,0.0,2812,2812,0.0
2380,100,100,0.0,3084,3084,0.0
2381,124,124,0.0,4702,4702,0.0
2382,107,107,0.0,3522,3522,0.0
2383,99,99,0.0,3060,3060,0.0
2384,113,113,0.0,3936,3936,0.0
2385,108,108,0.0,3600,3600,0.0
2386,90,90,0.0,2660,2660,0.0
2387,140,140,0.0,6024,6024,0.0
2388,149,149,0.0,6566,6566,0.0
2389,127,127,0.0,5150,5150,0.0
2390,137,137,0.0,5640,5640,0.0
2391,104,104,0.0,3236,3236,0.0
2392,155,155,0.0,7180,7180,0.0
2393,147,147,0.0,6462,6462,0.0
2394,122,122,0.0,4582,4582,0.0
2395,140,140,0.0,5976,5976,0.0
2396,137,137,0.0,5664,5664,0.0
2397,139,139,0.0,5660,5660,0.0
2398,91,91,0.0,2610,2610,0.0
2399,121,121,0.0,4422,4422,0.0
2400,112,112,0.0,3900,3900,0.0
2401,115,115,0.0,4004,4004,0.0
2402,107,107,0.0,3566,3566,0.0
2403,133,133,0.0,5388,5388,0.0
2404,120,120,0.0,4420,4420,0.0
2405,130,130,0.0,5040,5040,0.0
2406,169,169,0.0,8570,8570,0.0
2407,78,78,0.0,1840,1840,0.0
2408,110,110,0.0,3648,3648,0.0
2409,106,106,0.0,3578,3578,0.0
2410,106,106,0.0,3348,3348,0.0
2411,133,133,0.0,5338,5338,0.0
2412,135,135,0.0,5634,5634,0.0
2413,122,122,0.0,4496,4496,0.0
2414,142,142,0.0,5996,5996,0.0
2415,150,150,0.0,6554,6554,0.0
2416,91,91,0.0,2462,2462,0.0
2417,132,132,0.0,5204,5204,0.0
2418,109,109,0.0,3606,3606,0.0
2419,124,124,0.0,4704,4704,0.0
2420,127,127,0.0,4684,4684,0.0
2421,100,100,0.0,3106,3106,0.0
2422,141,141,0.0,5852,5852,0.0
2423,128,128,0.0,4904,4904,0.0
2424,133,133,0.0,5462,5462,0.0
2425,135,135,0.0,5646,5646,0.0
2426,136,136,0.0,5718,5718,0.0
2427,139,139,0.0,5816,5816,0.0
2428,63,63,0.0,1178,1178,0.0
2429,90,90,0.0,2360,2360,0.0
2430,104,104,0.0,3370,3370,0.0
2431,114,114,0.0,3960,3960,0.0
2432,120,120,0.0,4456,4456,0.0
2433,110,110,0.0,3564,3564,0.0
2434,116,116,0.0,4182,4182,0.0
2435,134,134,0.0,5362,5362,0.0
2436,112,112,0.0,3906,3906,0.0
2437,121,121,0.0,4332,4332,0.0
2438,127,127,0.0,4888,4888,0.0
2439,119,119,0.0,4254,4254,0.0
2440,122,122,0.0,4708,4708,0.0
2441,140,140,0.0,5908,5908,0.0
2442,111,111,0.0,3686,3686,0.0
2443,79,79,0.0,1872,1872,0.0
2444,141,141,0.0,6100,6100,0.0
2445,141,141,0.0,5992,5992,0.0
2446,76,76,0.0,1680,1680,0.0
2447,135,135,0.0,5478,5478,0.0
2448,148,148,0.0,6596,6596,0.0
2449,134,134,0.0,5450,5450,0.0
2450,138,138,0.0,5758,5758,0.0
2451,111,111,0.0,3850,3850,0.0
2452,138,138,0.0,5716,5716,0.0
2453,140,140,0.0,5958,5958,0.0
2454,120,120,0.0,4424,4424,0.0
2455,119,119,0.0,4372,4372,0.0
2456,105,105,0.0,3348,3348,0.0
2457,149,149,0.0,6658,6658,0.0
2458,147,147,0.0,6592,6592,0.0
2459,149,149,0.0,6676,6676,0.0
2460,68,68,0.0,1412,1412,0.0
2461,133,133,0.0,5548,5548,0.0
2462,77,77,0.0,1900,1900,0.0
2463,88,88,0.0,2322,2322,0.0
2464,129,129,0.0,4992,4992,0.0
2465,130,130,0.0,5108,5108,0.0
2466,111,111,0.0,3824,3824,0.0
2467,118,118,0.0,4290,4290,0.0
2468,112,112,0.0,3792,3792,0.0
2469,121,121,0.0,4614,4614,0.0
2470,102,102,0.0,3246,3246,0.0
2471,127,127,0.0,4760,4760,0.0
2472,128,128,0.0,5012,5012,0.0
2473,110,110,0.0,3806,3806,0.0
2474,135,135,0.0,5604,5604,0.0
2475,144,144,0.0,6202,6202,0.0
2476,142,142,0.0,6198,6198,0.0
2477,147,147,0.0,6492,6492,0.0
2478,113,113,0.0,4048,4048,0.0
2479,94,94,0.0,2780,2780,0.0
2480,92,92,0.0,2694,2694,0.0
2481,106,106,0.0,3534,3534,0.0
2482,97,97,0.0,2968,2968,0.0
2483,106,106,0.0,3434,3434,0.0
2484,98,98,0.0,3086,3086,0.0
2485,124,124,0.0,4592,4592,0.0
2486,133,133,0.0,5228,5228,0.0
2487,106,106,0.0,3394,3394,0.0
2488,103,103,0.0,3280,3280,0.0
2489,105,105,0.0,3440,3440,0.0
2490,95,95,0.0,2740,2740,0.0
2491,115,115,0.0,4090,4090,0.0
2492,86,86,0.0,2292,2292,0.0
2493,140,140,0.0,6002,6002,0.0
2494,134,134,0.0,5512,5512,0.0
2495,129,129,0.0,4978,4978,0.0
2496,86,86,0.0,2198,2198,0.0
2497,125,125,0.0,4792,4792,0.0
2498,98,98,0.0,2860,2860,0.0
2499,118,118,0.0,4224,4224,0.0
2500,141,141,0.0,5918,5918,0.0
2501,101,101,0.0,3020,3020,0.0
2502,117,117,0.0,4050,4050,0.0
2503,89,89,0.0,2378,2378,0.0
2504,121,121,0.0,4620,4620,0.0
2505,147,147,0.0,6520,6520,0.0
2506,127,127,0.0,4928,4928,0.0
2507,96,96,0.0,2848,2848,0.0
2508,121,121,0.0,4346,4346,0.0
2509,125,125,0.0,4808,4808,0.0
2510,127,127,0.0,4850,4850,0.0
2511,97,97,0.0,2808,2808,0.0
2512,134,134,0.0,5428,5428,0.0
2513,101,101,0.0,3058,3058,0.0
2514,136,136,0.0,5736,5736,0.0
2515,127,127,0.0,4906,4906,0.0
2516,132,132,0.0,5196,5196,0.0
2517,91,91,0.0,2412,2412,0.0
2518,109,109,0.0,3650,3650,0.0
2519,135,135,0.0,5456,5456,0.0
2520,108,108,0.0,3564,3564,0.0
2521,115,115,0.0,4134,4134,0.0
2522,176,176,0.0,9422,9422,0.0
2523,88,88,0.0,2306,2306,0.0
2524,135,135,0.0,5440,5440,0.0
2525,144,144,0.0,6360,6360,0.0
2526,105,105,0.0,3292,3292,0.0
2527,64,64,0.0,1230,1230,0.0
2528,96,96,0.0,2878,2878,0.0
2529,122,122,0.0,4570,4570,0.0
2530,140,140,0.0,6002,6002,0.0
2531,117,117,0.0,4062,4062,0.0
2532,98,98,0.0,2984,2984,0.0
2533,114,114,0.0,3992,3992,0.0
2534,103,103,0.0,3206,3206,0.0
2535,109,109,0.0,3584,3584,0.0
2536,128,128,0.0,5004,5004,0.0
2537,121,121,0.0,4430,4430,0.0
2538,103,103,0.0,3172,3172,0.0
2539,104,104,0.0,3388,3388,0.0
2540,134,134,0.0,5402,5402,0.0
2541,131,131,0.0,5186,5186,0.0
2542,130,130,0.0,5156,5156,0.0
2543,101,101,0.0,2968,2968,0.0
2544,105,105,0.0,3390,3390,0.0
2545,129,129,0.0,5048,5048,0.0
2546,109,109,0.0,3710,3710,0.0
2547,113,113,0.0,3892,3892,0.0
2548,131,131,0.0,5186,5186,0.0
2549,146,146,0.0,6414,6414,0.0
2550,125,125,0.0,4876,4876,0.0
2551,111,111,0.0,3686,3686,0.0
2552,87,87,0.0,2324,2324,0.0
2553,105,105,0.0,3412,3412,0.0
2554,84,84,0.0,2144,2144,0.0
2555,112,112,0.0,3742,3742,0.0
2556,98,98,0.0,2880,2880,0.0
2557,72,72,0.0,1596,1596,0.0
2558,129,129,0.0,4860,4860,0.0
2559,123,123,0.0,4516,4516,0.0
2560,81,81,0.0,2000,2000,0.0
2561,144,144,0.0,6090,6090,0.0
2562,92,92,0.0,2592,2592,0.0
2563,142,142,0.0,6144,6144,0.0
2564,105,105,0.0,3488,3488,0.0
2565,123,123,0.0,4470,4470,0.0
2566,106,106,0.0,3276,3276,0.0
2567,86,86,0.0,2284,2284,0.0
2568,112,112,0.0,3662,3662,0.0
2569,149,149,0.0,6792,6792,0.0
2570,87,87,0.0,2284,2284,0.0
2571,110,110,0.0,3728,3728,0.0
2572,99,99,0.0,2898,2898,0.0
2573,155,155,0.0,7198,7198,0.0
2574,128,128,0.0,4920,4920,0.0
2575,83,83,0.0,2286,2286,0.0
2576,114,114,0.0,3882,3882,0.0
2577,89,89,0.0,2472,2472,0.0
2578,118,118,0.0,4192,4192,0.0
2579,125,125,0.0,4670,4670,0.0
2580,115,115,0.0,4128,4128,0.0
2581,108,108,0.0,3590,3590,0.0
2582,64,64,0.0,1210,1210,0.0
2583,151,151,0.0,6900,6900,0.0
2584,88,88,0.0,2264,2264,0.0
2585,145,145,0.0,6228,6228,0.0
2586,177,177,0.0,9354,9354,0.0
2587,102,102,0.0,3212,3212,0.0
2588,96,96,0.0,2756,2756,0.0
2589,99,99,0.0,3072,3072,0.0
2590,183,183,0.0,9990,9990,0.0
2591,91,91,0.0,2674,2674,0.0
2592,124,124,0.0,4588,4588,0.0
2593,150,150,0.0,6636,6636,0.0
2594,149,149,0.0,6706,6706,0.0
2595,112,112,0.0,3730,3730,0.0
2596,105,105,0.0,3316,3316,0.0
2597,114,114,0.0,4040,4040,0.0
2598,131,131,0.0,5346,5346,0.0
2599,95,95,0.0,2674,2674,0.0
2600,128,128,0.0,5054,5054,0.0
2601,112,112,0.0,3750,3750,0.0
2602,87,87,0.0,2436,2436,0.0
2603,70,70,0.0,1538,1538,0.0
2604,101,101,0.0,3174,3174,0.0
2605,83,83,0.0,2094,2094,0.0
2606,122,122,0.0,4536,4536,0.0
2607,130,130,0.0,5106,5106,0.0
2608,138,138,0.0,5860,5860,0.0
2609,105,105,0.0,3324,3324,0.0
2610,115,115,0.0,4008,4008,0.0
2611,127,127,0.0,4810,4810,0.0
2612,115,115,0.0,4098,4098,0.0
2613,93,93,0.0,2812,2812,0.0
2614,106,106,0.0,3490,3490,0.0
2615,67,67,0.0,1438,1438,0.0
2616,123,123,0.0,4468,4468,0.0
2617,77,77,0.0,1872,1872,0.0
2618,103,103,0.0,3342,3342,0.0
2619,114,114,0.0,3954,3954,0.0
2620,166,166,0.0,8096,8096,0.0
2621,107,107,0.0,3460,3460,0.0
2622,142,142,0.0,6228,6228,0.0
2623,132,132,0.0,5314,5314,0.0
2624,153,153,0.0,7016,7016,0.0
2625,121,121,0.0,4394,4394,0.0
2626,141,141,0.0,6092,6092,0.0
2627,125,125,0.0,4616,4616,0.0
2628,138,138,0.0,5730,5730,0.0
2629,128,128,0.0,4758,4758,0.0
2630,136,136,0.0,5540,5540,0.0
2631,93,93,0.0,2622,2622,0.0
2632,117,117,0.0,4238,4238,0.0
2633,154,154,0.0,7120,7120,0.0
2634,150,150,0.0,6684,6684,0.0
2635,118,118,0.0,4254,4254,0.0
2636,118,118,0.0,4166,4166,0.0
2637,118,118,0.0,4264,4264,0.0
2638,128,128,0.0,5154,5154,0.0
2639,133,133,0.0,5272,5272,0.0
2640,107,107,0.0,3442,3442,0.0
2641,137,137,0.0,5638,5638,0.0
2642,112,112,0.0,3770,3770,0.0
2643,59,59,0.0,1062,1062,0.0
2644,103,103,0.0,3276,3276,0.0
2645,111,111,0.0,3566,3566,0.0
2646,86,86,0.0,2170,2170,0.0
2647,119,119,0.0,4264,4264,0.0
2648,103,103,0.0,3198,3198,0.0
2649,132,132,0.0,5192,5192,0.0
2650,128,128,0.0,4988,4988,0.0
2651,122,122,0.0,4522,4522,0.0
2652,145,145,0.0,6416,6416,0.0
2653,104,104,0.0,3328,3328,0.0
2654,102,102,0.0,3198,3198,0.0
2655,110,110,0.0,3620,3620,0.0
2656,144,144,0.0,6152,6152,0.0
2657,152,152,0.0,6988,6988,0.0
2658,85,85,0.0,2216,2216,0.0
2659,68,68,0.0,1420,1420,0.0
2660,107,107,0.0,3450,3450,0.0
2661,79,79,0.0,1998,1998,0.0
2662,151,151,0.0,6934,6934,0.0
2663,102,102,0.0,3210,3210,0.0
2664,143,143,0.0,6098,6098,0.0
2665,122,122,0.0,4522,4522,0.0
2666,174,174,0.0,9010,9010,0.0
2667,105,105,0.0,3306,3306,0.0
2668,108,108,0.0,3520,3520,0.0
2669,133,133,0.0,5386,5386,0.0
2670,104,104,0.0,3304,3304,0.0
2671,105,105,0.0,3334,3334,0.0
2672,141,141,0.0,6012,6012,0.0
2673,112,112,0.0,3916,3916,0.0
2674,134,134,0.0,5526,5526,0.0
2675,102,102,0.0,3182,3182,0.0
2676,132,132,0.0,5220,5220,0.0
2677,138,138,0.0,5796,5796,0.0
2678,107,107,0.0,3538,3538,0.0
2679,120,120,0.0,4400,4400,0.0
2680,105,105,0.0,3438,3438,0.0
2681,93,93,0.0,2684,2684,0.0
2682,89,89,0.0,2350,2350,0.0
2683,88,88,0.0,2346,2346,0.0
2684,158,158,0.0,7458,7458,0.0
2685,103,103,0.0,3224,3224,0.0
2686,151,151,0.0,6620,6620,0.0
2687,98,98,0.0,3020,3020,0.0
2688,105,105,0.0,3408,3408,0.0
2689,115,115,0.0,3978,3978,0.0
2690,150,150,0.0,6578,6578,0.0
2691,115,115,0.0,4040,4040,0.0
2692,125,125,0.0,4660,4660,0.0
2693,132,132,0.0,5250,5250,0.0
2694,112,112,0.0,3792,3792,0.0
2695,102,102,0.0,3218,3218,0.0
2696,130,130,0.0,5052,5052,0.0
2697,110,110,0.0,3726,3726,0.0
2698,141,141,0.0,5876,5876,0.0
2699,145,145,0.0,6336,6336,0.0
2700,101,101,0.0,3172,3172,0.0
2701,140,140,0.0,5828,5828,0.0
2702,158,158,0.0,7394,7394,0.0
2703,135,135,0.0,5454,5454,0.0
2704,124,124,0.0,4624,4624,0.0
2705,133,133,0.0,5306,5306,0.0
2706,123,123,0.0,4664,4664,0.0
2707,91,91,0.0,2440,2440,0.0
2708,150,150,0.0,6674,6674,0.0
2709,166,166,0.0,8472,8472,0.0
2710,122,122,0.0,4548,4548,0.0
2711,158,158,0.0,7622,7622,0.0
2712,134,134,0.0,5382,5382,0.0
2713,130,130,0.0,5148,5148,0.0
2714,118,118,0.0,4130,4130,0.0
2715,118,118,0.0,4256,4256,0.0
2716,105,105,0.0,3314,3314,0.0
2717,114,114,0.0,4066,4066,0.0
2718,115,115,0.0,4098,4098,0.0
2719,124,124,0.0,4570,4570,0.0
2720,104,104,0.0,3288,3288,0.0
2721,126,126,0.0,4812,4812,0.0
2722,149,149,0.0,6704,6704,0.0
2723,164,164,0.0,8124,8124,0.0
2724,145,145,0.0,6300,6300,0.0
2725,121,121,0.0,4362,4362,0.0
2726,134,134,0.0,5420,5420,0.0
2727,125,125,0.0,4716,4716,0.0
2728,94,94,0.0,2628,2628,0.0
2729,104,104,0.0,3248,3248,0.0
2730,104,104,0.0,3314,3314,0.0
2731,115,115,0.0,4038,4038,0.0
2732,123,123,0.0,4476,4476,0.0
2733,143,143,0.0,6248,6248,0.0
2734,76,76,0.0,1900,1900,0.0
2735,119,119,0.0,4448,4448,0.0
2736,137,137,0.0,5666,5666,0.0
2737,113,113,0.0,3734,3734,0.0
2738,137,137,0.0,5694,5694,0.0
2739,115,115,0.0,4018,4018,0.0
2740,115,115,0.0,3984,3984,0.0
2741,104,104,0.0,3354,3354,0.0
2742,116,116,0.0,3898,3898,0.0
2743,116,116,0.0,4116,4116,0.0
2744,108,108,0.0,3640,3640,0.0
2745,129,129,0.0,5164,5164,0.0
2746,101,101,0.0,3152,3152,0.0
2747,108,108,0.0,3426,3426,0.0
2748,130,130,0.0,5108,5108,0.0
2749,88,88,0.0,2396,2396,0.0
2750,93,93,0.0,2632,2632,0.0
2751,118,118,0.0,4228,4228,0.0
2752,169,169,0.0,8406,8406,0.0
2753,113,113,0.0,3922,3922,0.0
2754,97,97,0.0,2858,2858,0.0
2755,145,145,0.0,6282,6282,0.0
2756,99,99,0.0,3104,3104,0.0
2757,124,124,0.0,4520,4520,0.0
2758,88,88,0.0,2348,2348,0.0
2759,90,90,0.0,2526,2526,0.0
2760,116,116,0.0,4044,4044,0.0
